complex_id,month,entries,exits
56,1,80517.0,40191.333333333336
57,1,49866.333333333336,32557.0
58,1,295983.0,282437.0
59,1,142144.33333333334,143274.66666666666
60,1,105830.0,65125.333333333336
61,1,82935.0,71801.0
62,1,56661.333333333336,25920.666666666668
64,1,154961.66666666666,52673.333333333336
65,1,163628.66666666666,50430.666666666664
66,1,159574.33333333334,42053.666666666664
67,1,130045.33333333333,40807.0
68,1,216408.33333333334,194139.0
69,1,145138.33333333334,35169.333333333336
70,1,73141.0,16393.666666666668
71,1,327587.3333333333,312414.6666666667
72,1,72503.0,43401.333333333336
74,1,75077.33333333333,55855.333333333336
75,1,64933.333333333336,12134.666666666666
76,1,202681.66666666666,168028.0
77,1,75451.0,65744.66666666667
78,1,59419.0,35268.0
79,1,47066.333333333336,37045.333333333336
80,1,52882.666666666664,39715.666666666664
81,1,65083.75,39295.75
82,1,46397.333333333336,18458.0
83,1,115222.33333333333,54717.333333333336
84,1,91445.33333333333,47007.0
85,1,86720.0,62473.666666666664
86,1,35663.666666666664,21316.666666666668
87,1,118419.66666666667,130075.0
88,1,82834.66666666667,83581.0
89,1,77762.33333333333,79650.0
90,1,69943.33333333333,73184.33333333333
91,1,58681.666666666664,59099.0
93,1,86856.66666666667,39518.0
94,1,167140.0,74303.33333333333
95,1,180983.66666666666,72979.0
96,1,150251.0,52460.0
97,1,318562.3333333333,176955.0
98,1,200852.66666666666,94481.0
99,1,116954.66666666667,63087.666666666664
100,1,65354.666666666664,40315.0
101,1,322920.0,206638.33333333334
103,1,93966.0,85025.0
107,1,165552.66666666666,60177.333333333336
108,1,68940.0,67578.66666666667
109,1,119736.33333333333,127846.0
110,1,80287.66666666667,63424.333333333336
111,1,47094.0,47041.666666666664
113,1,103374.0,99834.0
114,1,85844.0,78099.66666666667
118,1,190074.33333333334,191066.33333333334
119,1,574674.3333333334,629218.0
120,1,729707.0,790957.6666666666
122,1,266185.3333333333,183314.66666666666
123,1,184968.0,178925.66666666666
124,1,194503.33333333334,112133.33333333333
125,1,207598.66666666666,100196.33333333333
126,1,206264.66666666666,52364.333333333336
127,1,280455.0,90998.0
129,1,217477.33333333334,141114.33333333334
130,1,119982.0,112490.0
131,1,56590.666666666664,41647.0
133,1,47650.333333333336,20245.333333333332
134,1,110072.33333333333,78873.33333333333
135,1,81946.0,62451.666666666664
136,1,128191.66666666667,122232.33333333333
137,1,95980.66666666667,92520.66666666667
138,1,302149.3333333333,77143.0
398,2,611844.6666666666,601496.0
399,2,562095.3333333334,450212.0
403,2,667023.3333333334,510492.6666666667
404,2,520218.5,513428.25
405,2,629084.3333333334,483347.3333333333
407,2,396794.3333333333,423617.0
409,2,261320.66666666666,285115.0
413,2,420294.6666666667,316625.3333333333
414,2,624132.0,545124.3333333334
416,2,123437.33333333333,128285.66666666667
417,2,82187.66666666667,31470.0
418,2,119906.0,36100.0
419,2,101150.66666666667,45134.666666666664
420,2,81295.66666666667,40116.333333333336
421,2,174220.66666666666,188934.66666666666
422,2,80158.0,31410.0
423,2,127507.33333333333,51705.666666666664
424,2,209469.66666666666,90362.33333333333
425,2,60102.333333333336,25060.333333333332
426,2,177116.33333333334,146539.66666666666
427,2,172635.0,102645.0
428,2,139892.0,127327.0
429,2,113667.66666666667,92941.33333333333
430,2,202208.33333333334,61386.333333333336
431,2,78749.66666666667,78073.0
432,2,180790.33333333334,52797.0
433,2,133667.0,25794.666666666668
434,2,481928.0,217780.33333333334
436,2,93865.33333333333,91607.66666666667
437,2,82599.5,4334.0
438,2,358039.3333333333,109551.0
439,2,304679.0,150010.0
440,2,275843.6666666667,127822.0
441,2,215910.0,185339.66666666666
442,2,95941.66666666667,102419.33333333333
443,2,84026.0,13817.333333333334
444,2,122557.0,33563.333333333336
445,2,68852.0,51005.666666666664
446,2,54032.666666666664,54003.0
447,2,1385065.0,1135964.0
448,2,59945.0,56565.666666666664
449,2,273688.3333333333,184737.66666666666
450,2,492783.6666666667,360884.6666666667
451,2,521251.6666666667,439890.0
452,2,406492.3333333333,196106.66666666666
453,2,369184.3333333333,428693.6666666667
455,2,116147.0,119817.66666666667
456,2,390628.6666666667,403596.0
457,2,146125.33333333334,137416.33333333334
458,2,311857.3333333333,240931.66666666666
459,2,237391.66666666666,205114.33333333334
460,2,223951.0,167583.66666666666
461,2,341321.6666666667,104456.66666666667
463,2,153330.0,126073.66666666667
464,2,352953.6666666667,251777.66666666666
471,2,223264.0,247514.5
475,2,434862.3333333333,328493.0
476,2,610728.0,439145.6666666667
477,2,681113.6666666666,605381.6666666666
601,2,999603.6666666666,814048.0
602,2,2556141.6666666665,2239793.0
603,2,333119.6666666667,210223.0
604,2,484742.3333333333,268155.0
605,2,637080.0,456908.5
606,2,513971.3333333333,378424.6666666667
607,2,2673172.6666666665,2582284.6666666665
608,2,304460.6666666667,267596.3333333333
609,2,1170253.0,1100154.0
610,2,3376113.0,3022254.0
611,2,4475086.333333333,3964109.0
612,2,1378205.3333333333,1495266.0
613,2,1264890.0,1123428.6666666667
614,2,1745847.0,1394579.3333333333
615,2,127177.33333333333,72189.66666666667
616,2,1280028.0,1034553.3333333334
617,2,1083952.3333333333,994505.6666666666
618,2,1013047.3333333334,703955.0
619,2,883482.0,814168.3333333334
620,2,841181.3333333334,539634.3333333334
621,2,243737.66666666666,211242.0
622,2,662607.6666666666,559535.6666666666
623,2,1128436.6666666667,874581.6666666666
624,2,1555211.3333333333,1068982.3333333333
625,2,625451.3333333334,469790.6666666667
626,2,286155.3333333333,226994.66666666666
627,2,159087.66666666666,158245.33333333334
628,2,2005613.3333333333,1702549.6666666667
629,2,372472.0,177101.33333333334
630,2,520456.3333333333,308694.3333333333
635,2,718464.3333333334,636255.6666666666
636,2,1033061.6666666666,595885.0
271,2,363550.6666666667,262091.33333333334
272,2,111888.66666666667,76490.66666666667
273,2,269366.0,242439.33333333334
276,2,556044.0,598514.0
277,2,382105.3333333333,438553.6666666667
278,2,1055441.3333333333,925001.0
279,2,539506.6666666666,453677.0
280,2,119478.33333333333,134322.0
282,2,45643.666666666664,47794.666666666664
283,2,239598.33333333334,170156.0
284,2,231934.0,157385.33333333334
286,2,115234.0,90513.33333333333
287,2,71236.66666666667,72496.66666666667
288,2,143716.66666666666,75807.33333333333
289,2,214620.0,117447.33333333333
290,2,130358.66666666667,126042.0
291,2,128625.66666666667,15959.666666666666
292,2,137086.33333333334,99803.66666666667
293,2,164603.0,66780.0
294,2,94705.0,4652.25
295,2,222001.66666666666,34375.333333333336
296,2,124526.0,28244.0
297,2,44084.666666666664,16276.0
298,2,148572.33333333334,69008.0
299,2,161891.33333333334,92973.33333333333
300,2,188204.33333333334,204462.33333333334
301,2,273470.6666666667,274164.6666666667
303,2,264165.3333333333,179014.66666666666
304,2,225128.0,166729.66666666666
305,2,330973.6666666667,294932.6666666667
306,2,178396.0,181939.66666666666
307,2,379541.3333333333,192294.33333333334
308,2,286406.0,152932.66666666666
309,2,294436.3333333333,147567.33333333334
310,2,941965.3333333334,924785.3333333334
311,2,457846.6666666667,441944.6666666667
312,2,373029.0,189933.66666666666
313,2,925426.3333333334,809947.6666666666
314,2,553983.6666666666,499734.0
316,2,583197.0,551756.6666666666
318,2,1978243.6666666667,1686191.6666666667
319,2,339726.6666666667,220993.66666666666
320,2,349439.3333333333,280156.0
321,2,202675.33333333334,124692.0
323,2,230200.66666666666,201079.66666666666
324,2,342608.0,220947.66666666666
325,2,140730.0,121470.0
326,2,136472.33333333334,89981.33333333333
327,2,502438.3333333333,439365.3333333333
328,2,315739.0,248935.0
329,2,203708.33333333334,100791.66666666667
333,2,531106.3333333334,509929.3333333333
334,2,124999.33333333333,69163.0
336,2,168752.33333333334,143692.66666666666
337,2,249839.66666666666,240369.0
339,2,92042.33333333333,75509.0
340,2,174792.33333333334,64500.333333333336
341,2,113921.0,103761.0
343,2,99142.66666666667,98140.33333333333
344,2,116857.0,95715.0
345,2,670542.6666666666,492056.3333333333
346,2,169338.66666666666,148531.33333333334
347,2,127011.0,128344.0
348,2,123522.33333333333,128377.66666666667
349,2,52206.333333333336,46609.333333333336
350,2,70184.33333333333,35402.333333333336
351,2,89703.66666666667,94111.66666666667
352,2,137087.0,133590.66666666666
353,2,98905.0,108093.33333333333
354,2,139058.0,88818.33333333333
355,2,169653.33333333334,36003.0
356,2,228011.33333333334,51649.0
357,2,104867.0,20286.0
358,2,177576.33333333334,118064.33333333333
359,2,444964.0,254236.66666666666
360,2,165177.66666666666,96866.66666666667
361,2,86096.33333333333,81233.0
362,2,47693.0,45014.666666666664
363,2,143620.66666666666,129419.33333333333
364,2,61564.666666666664,56309.666666666664
365,2,158551.33333333334,159031.33333333334
366,2,375760.6666666667,393230.6666666667
367,2,100569.33333333333,93760.66666666667
368,2,156903.33333333334,131374.0
369,2,158357.0,151361.33333333334
370,2,47650.333333333336,46409.0
371,2,246133.66666666666,198154.0
372,2,82002.0,72139.0
373,2,117818.66666666667,108277.66666666667
374,2,22912.0,25280.0
375,2,91453.66666666667,61191.333333333336
376,2,150684.33333333334,136498.66666666666
377,2,191328.33333333334,128721.0
378,2,165294.0,35309.666666666664
379,2,198539.0,62548.666666666664
380,2,129747.33333333333,98372.66666666667
381,2,227549.66666666666,114397.33333333333
382,2,262851.0,52141.666666666664
383,2,145428.33333333334,77395.66666666667
384,2,262314.0,143997.66666666666
385,2,134581.33333333334,75486.0
386,2,119648.33333333333,85441.66666666667
387,2,195878.0,149294.0
388,2,204471.33333333334,209322.33333333334
391,2,74554.33333333333,65497.333333333336
392,2,598554.0,561278.6666666666
393,2,385662.6666666667,231005.33333333334
394,2,273975.3333333333,224373.66666666666
395,2,324916.3333333333,281142.3333333333
396,2,422868.0,127407.33333333333
397,2,1009720.6666666666,948931.3333333334
141,2,43174.666666666664,48622.333333333336
143,2,253842.66666666666,118636.66666666667
144,2,167397.33333333334,4918.666666666667
145,2,99073.33333333333,35559.0
146,2,271879.0,220544.66666666666
147,2,303691.0,165766.0
149,2,110209.75,46616.0
150,2,69941.66666666667,54369.666666666664
151,2,601144.3333333334,578619.0
152,2,131552.0,100063.66666666667
153,2,712692.3333333334,585783.0
154,2,171014.33333333334,96214.0
155,2,172822.75,104712.75
156,2,107323.0,70787.0
157,2,218623.66666666666,168916.33333333334
158,2,249015.5,134563.0
159,2,277722.0,227941.33333333334
160,2,190048.5,165115.75
162,2,494295.0,307344.3333333333
164,2,2000699.0,1824794.6666666667
165,2,566321.3333333334,364306.6666666667
167,2,1078349.3333333333,982627.3333333334
168,2,296036.6666666667,58045.333333333336
169,2,468479.3333333333,416741.0
173,2,221472.66666666666,194240.66666666666
175,2,262287.6666666667,221105.0
176,2,124016.66666666667,52990.666666666664
177,2,153297.33333333334,126096.33333333333
179,2,436741.0,302676.6666666667
180,2,160914.33333333334,134402.66666666666
181,2,401788.3333333333,305169.0
182,2,142478.33333333334,71015.0
183,2,137308.66666666666,81741.33333333333
185,2,66989.66666666667,31652.0
186,2,75606.0,70843.66666666667
187,2,79821.66666666667,41060.666666666664
188,2,254508.0,77133.33333333333
189,2,148461.33333333334,120770.0
190,2,103245.66666666667,58435.0
191,2,67480.33333333333,27877.666666666668
192,2,183641.0,56475.0
193,2,36454.333333333336,15554.666666666666
194,2,58893.0,21381.666666666668
195,2,180460.0,145496.33333333334
196,2,48449.333333333336,4952.0
197,2,22520.0,43466.666666666664
198,2,85688.33333333333,102948.0
199,2,6815.0,1706.3333333333333
200,2,18324.666666666668,16691.333333333332
201,2,10413.666666666666,10581.666666666666
202,2,5111.333333333333,6106.666666666667
203,2,14764.666666666666,18121.666666666668
204,2,54237.666666666664,41603.0
205,2,53740.333333333336,40938.333333333336
206,2,17773.333333333332,19004.0
207,2,23354.666666666668,24531.666666666668
208,2,46790.666666666664,51278.0
209,2,114961.0,119124.66666666667
210,2,208451.33333333334,145828.66666666666
211,2,172352.33333333334,104439.0
212,2,195783.0,145426.66666666666
213,2,288246.0,141184.66666666666
214,2,108321.0,42480.0
215,2,239814.66666666666,139599.33333333334
216,2,130747.25,49437.75
217,2,170415.33333333334,96557.33333333333
218,2,246483.25,105936.75
220,2,89542.66666666667,46054.333333333336
221,2,245226.0,167783.0
222,2,171596.66666666666,153536.66666666666
223,2,448647.0,469222.0
224,2,313866.75,288229.5
225,2,1224317.3333333333,1273503.0
228,2,593794.75,545594.5
231,2,516648.6666666667,352182.6666666667
232,2,386647.3333333333,384990.0
234,2,326433.0,164914.0
235,2,234861.66666666666,102525.33333333333
236,2,271558.6666666667,162578.66666666666
237,2,268888.3333333333,114314.66666666667
238,2,110337.33333333333,130502.66666666667
240,2,230459.33333333334,115554.33333333333
241,2,142468.0,86890.66666666667
242,2,133319.0,46982.0
243,2,251642.33333333334,170069.66666666666
244,2,85439.66666666667,47884.333333333336
245,2,94499.66666666667,49892.0
246,2,31287.333333333332,7866.666666666667
247,2,19405.666666666668,4665.666666666667
248,2,52831.333333333336,19277.0
249,2,46307.0,10142.333333333334
250,2,101022.33333333333,78296.66666666667
251,2,34140.0,10535.0
252,2,60457.0,27800.0
253,2,35235.0,12774.333333333334
254,2,488405.6666666667,207674.0
255,2,200326.66666666666,171860.66666666666
256,2,159123.33333333334,153915.66666666666
257,2,102776.0,63476.0
258,2,113450.66666666667,57719.666666666664
259,2,612005.6666666666,605638.0
260,2,80655.0,11852.333333333334
261,2,642525.0,333632.3333333333
262,2,206304.66666666666,101859.0
263,2,371032.6666666667,146417.66666666666
264,2,496075.0,279688.6666666667
265,2,379293.0,238261.66666666666
266,2,284345.3333333333,68273.66666666667
268,2,87147.0,60669.333333333336
269,2,161286.66666666666,131289.0
270,2,206750.0,172160.66666666666
1,2,373348.0,320326.6666666667
2,2,319983.25,230450.5
3,2,336480.6666666667,277040.6666666667
4,2,293422.75,243252.75
5,2,166613.0,142132.66666666666
6,2,71382.66666666667,54343.666666666664
8,2,357422.6666666667,253272.66666666666
9,2,809669.0,477553.6666666667
10,2,604763.6666666666,503397.3333333333
13,2,321201.0,349668.6666666667
14,2,601340.3333333334,331077.0
16,2,458887.6666666667,324486.6666666667
17,2,377816.3333333333,358625.6666666667
20,2,156971.0,85264.66666666667
22,2,159241.66666666666,53022.666666666664
26,2,514966.0,209211.66666666666
28,2,198775.0,168228.0
30,2,129710.33333333333,103684.0
31,2,89829.66666666667,72680.66666666667
32,2,326516.6666666667,188728.0
33,2,162965.66666666666,104673.33333333333
34,2,186823.0,146449.66666666666
35,2,281662.3333333333,125277.66666666667
36,2,180464.33333333334,102439.66666666667
37,2,132197.0,47946.333333333336
38,2,276034.6666666667,160946.66666666666
39,2,137279.33333333334,83404.0
41,2,237434.66666666666,217423.0
42,2,240954.33333333334,198938.0
43,2,146513.0,101655.66666666667
44,2,394817.0,393679.6666666667
45,2,78939.66666666667,70576.33333333333
46,2,153053.0,44965.0
47,2,247280.33333333334,228826.0
48,2,81817.33333333333,65542.0
49,2,146188.66666666666,72512.33333333333
50,2,140073.0,55803.666666666664
51,2,460102.6666666667,399604.6666666667
