complex_id,year,month,period,day_group,ridership,omny_pct
424,2021,12,2021-12-01,total,129842.0,16.74
424,2021,12,2021-12-01,weekday,110624.0,16.24
424,2021,12,2021-12-01,weekend,19218.0,19.57
425,2021,12,2021-12-01,total,37947.0,18.29
425,2021,12,2021-12-01,weekday,33139.0,17.99
425,2021,12,2021-12-01,weekend,4808.0,20.34
426,2021,12,2021-12-01,total,115843.0,17.25
426,2021,12,2021-12-01,weekday,98547.0,16.8
426,2021,12,2021-12-01,weekend,17296.0,19.81
427,2021,12,2021-12-01,total,100651.0,16.98
427,2021,12,2021-12-01,weekday,85147.0,16.45
427,2021,12,2021-12-01,weekend,15504.0,19.92
428,2021,12,2021-12-01,total,98592.0,16.51
428,2021,12,2021-12-01,weekday,83675.0,15.84
428,2021,12,2021-12-01,weekend,14917.0,20.28
429,2021,12,2021-12-01,total,70709.0,16.84
429,2021,12,2021-12-01,weekday,60327.0,16.42
429,2021,12,2021-12-01,weekend,10382.0,19.3
430,2021,12,2021-12-01,total,128387.0,16.54
430,2021,12,2021-12-01,weekday,108304.0,15.96
430,2021,12,2021-12-01,weekend,20083.0,19.63
431,2021,12,2021-12-01,total,51873.0,16.1
431,2021,12,2021-12-01,weekday,44262.0,15.64
431,2021,12,2021-12-01,weekend,7611.0,18.75
432,2021,12,2021-12-01,total,108274.0,15.72
432,2021,12,2021-12-01,weekday,91918.0,15.2
432,2021,12,2021-12-01,weekend,16356.0,18.64
433,2021,12,2021-12-01,total,83804.0,17.52
433,2021,12,2021-12-01,weekday,71719.0,16.75
433,2021,12,2021-12-01,weekend,12085.0,22.09
434,2021,12,2021-12-01,total,280897.0,14.9
434,2021,12,2021-12-01,weekday,238691.0,14.44
434,2021,12,2021-12-01,weekend,42206.0,17.52
436,2021,12,2021-12-01,total,52355.0,17.88
436,2021,12,2021-12-01,weekday,44441.0,17.26
436,2021,12,2021-12-01,weekend,7914.0,21.35
437,2021,12,2021-12-01,total,49734.0,17.29
437,2021,12,2021-12-01,weekday,42341.0,16.44
437,2021,12,2021-12-01,weekend,7393.0,22.14
438,2021,12,2021-12-01,total,193223.0,18.77
438,2021,12,2021-12-01,weekday,161195.0,18.03
438,2021,12,2021-12-01,weekend,32028.0,22.48
439,2021,12,2021-12-01,total,206288.0,20.83
439,2021,12,2021-12-01,weekday,168307.0,19.96
439,2021,12,2021-12-01,weekend,37981.0,24.69
440,2021,12,2021-12-01,total,158159.0,20.03
440,2021,12,2021-12-01,weekday,130071.0,19.13
440,2021,12,2021-12-01,weekend,28088.0,24.2
441,2021,12,2021-12-01,total,115631.0,23.93
441,2021,12,2021-12-01,weekday,95101.0,22.86
441,2021,12,2021-12-01,weekend,20530.0,28.85
442,2021,12,2021-12-01,total,61152.0,15.14
442,2021,12,2021-12-01,weekday,55237.0,14.92
442,2021,12,2021-12-01,weekend,5915.0,17.11
443,2021,12,2021-12-01,total,48499.0,16.52
443,2021,12,2021-12-01,weekday,43461.0,16.0
443,2021,12,2021-12-01,weekend,5038.0,21.02
444,2021,12,2021-12-01,total,73445.0,17.26
444,2021,12,2021-12-01,weekday,65341.0,16.86
444,2021,12,2021-12-01,weekend,8104.0,20.5
445,2021,12,2021-12-01,total,45667.0,20.38
445,2021,12,2021-12-01,weekday,41943.0,20.09
445,2021,12,2021-12-01,weekend,3724.0,23.74
446,2021,12,2021-12-01,total,37264.0,26.98
446,2021,12,2021-12-01,weekday,33035.0,26.49
446,2021,12,2021-12-01,weekend,4229.0,30.79
447,2021,12,2021-12-01,total,955385.0,16.64
447,2021,12,2021-12-01,weekday,789474.0,16.1
447,2021,12,2021-12-01,weekend,165911.0,19.2
448,2021,12,2021-12-01,total,40507.0,18.13
448,2021,12,2021-12-01,weekday,32545.0,17.74
448,2021,12,2021-12-01,weekend,7962.0,19.76
449,2021,12,2021-12-01,total,220778.0,15.65
449,2021,12,2021-12-01,weekday,183123.0,15.56
449,2021,12,2021-12-01,weekend,37655.0,16.04
450,2021,12,2021-12-01,total,366565.0,15.95
450,2021,12,2021-12-01,weekday,298667.0,15.97
450,2021,12,2021-12-01,weekend,67898.0,15.87
451,2021,12,2021-12-01,total,426779.0,16.15
451,2021,12,2021-12-01,weekday,351026.0,16.15
451,2021,12,2021-12-01,weekend,75753.0,16.12
452,2021,12,2021-12-01,total,306258.0,15.53
452,2021,12,2021-12-01,weekday,248833.0,15.3
452,2021,12,2021-12-01,weekend,57425.0,16.56
453,2021,12,2021-12-01,total,312059.0,17.4
453,2021,12,2021-12-01,weekday,251704.0,17.08
453,2021,12,2021-12-01,weekend,60355.0,18.73
455,2021,12,2021-12-01,total,96950.0,16.51
455,2021,12,2021-12-01,weekday,78688.0,16.09
455,2021,12,2021-12-01,weekend,18262.0,18.29
456,2021,12,2021-12-01,total,297819.0,19.95
456,2021,12,2021-12-01,weekday,245675.0,19.46
456,2021,12,2021-12-01,weekend,52144.0,22.23
457,2021,12,2021-12-01,total,106479.0,22.56
457,2021,12,2021-12-01,weekday,87771.0,22.01
457,2021,12,2021-12-01,weekend,18708.0,25.13
458,2021,12,2021-12-01,total,211601.0,20.8
458,2021,12,2021-12-01,weekday,174368.0,20.32
458,2021,12,2021-12-01,weekend,37233.0,23.05
459,2021,12,2021-12-01,total,156923.0,22.38
459,2021,12,2021-12-01,weekday,131076.0,21.61
459,2021,12,2021-12-01,weekend,25847.0,26.25
460,2021,12,2021-12-01,total,112311.0,16.96
460,2021,12,2021-12-01,weekday,102948.0,16.4
460,2021,12,2021-12-01,weekend,9363.0,23.15
461,2021,12,2021-12-01,total,234012.0,29.83
461,2021,12,2021-12-01,weekday,188143.0,28.16
461,2021,12,2021-12-01,weekend,45869.0,36.68
463,2021,12,2021-12-01,total,75830.0,21.6
463,2021,12,2021-12-01,weekday,70756.0,21.11
463,2021,12,2021-12-01,weekend,5074.0,28.52
464,2021,12,2021-12-01,total,226349.0,34.39
464,2021,12,2021-12-01,weekday,186401.0,33.06
464,2021,12,2021-12-01,weekend,39948.0,40.6
471,2021,12,2021-12-01,total,339122.0,31.68
471,2021,12,2021-12-01,weekday,260617.0,30.87
471,2021,12,2021-12-01,weekend,78505.0,34.39
475,2021,12,2021-12-01,total,280378.0,25.43
475,2021,12,2021-12-01,weekday,231788.0,24.05
475,2021,12,2021-12-01,weekend,48590.0,32.01
476,2021,12,2021-12-01,total,368776.0,32.02
476,2021,12,2021-12-01,weekday,294373.0,30.4
476,2021,12,2021-12-01,weekend,74403.0,38.45
477,2021,12,2021-12-01,total,450872.0,29.77
477,2021,12,2021-12-01,weekday,383820.0,28.42
477,2021,12,2021-12-01,weekend,67052.0,37.5
601,2021,12,2021-12-01,total,646703.0,32.78
601,2021,12,2021-12-01,weekday,514219.0,31.13
601,2021,12,2021-12-01,weekend,132484.0,39.2
602,2021,12,2021-12-01,total,1432079.0,32.89
602,2021,12,2021-12-01,weekday,1128632.0,30.95
602,2021,12,2021-12-01,weekend,303447.0,40.08
603,2021,12,2021-12-01,total,162224.0,16.94
603,2021,12,2021-12-01,weekday,139261.0,16.53
603,2021,12,2021-12-01,weekend,22963.0,19.43
604,2021,12,2021-12-01,total,333403.0,17.51
604,2021,12,2021-12-01,weekday,281069.0,17.16
604,2021,12,2021-12-01,weekend,52334.0,19.44
605,2021,12,2021-12-01,total,356055.0,24.56
605,2021,12,2021-12-01,weekday,305838.0,24.02
605,2021,12,2021-12-01,weekend,50217.0,27.88
606,2021,12,2021-12-01,total,302723.0,30.95
606,2021,12,2021-12-01,weekday,256445.0,29.55
606,2021,12,2021-12-01,weekend,46278.0,38.68
607,2021,12,2021-12-01,total,1712209.0,28.76
607,2021,12,2021-12-01,weekday,1368049.0,27.76
607,2021,12,2021-12-01,weekend,344160.0,32.7
608,2021,12,2021-12-01,total,199586.0,26.47
608,2021,12,2021-12-01,weekday,164442.0,25.28
608,2021,12,2021-12-01,weekend,35144.0,32.04
609,2021,12,2021-12-01,total,765711.0,30.17
609,2021,12,2021-12-01,weekday,624496.0,29.34
609,2021,12,2021-12-01,weekend,141215.0,33.84
610,2021,12,2021-12-01,total,1634013.0,30.76
610,2021,12,2021-12-01,weekday,1367397.0,29.96
610,2021,12,2021-12-01,weekend,266616.0,34.87
611,2021,12,2021-12-01,total,2733122.0,27.81
611,2021,12,2021-12-01,weekday,2166629.0,26.91
611,2021,12,2021-12-01,weekend,566493.0,31.26
612,2021,12,2021-12-01,total,714988.0,31.09
612,2021,12,2021-12-01,weekday,612840.0,30.17
612,2021,12,2021-12-01,weekend,102148.0,36.58
613,2021,12,2021-12-01,total,769541.0,27.8
613,2021,12,2021-12-01,weekday,642098.0,26.97
613,2021,12,2021-12-01,weekend,127443.0,31.99
614,2021,12,2021-12-01,total,1053248.0,29.36
614,2021,12,2021-12-01,weekday,847237.0,28.04
614,2021,12,2021-12-01,weekend,206011.0,34.76
615,2021,12,2021-12-01,total,90231.0,13.47
615,2021,12,2021-12-01,weekday,76486.0,13.36
615,2021,12,2021-12-01,weekend,13745.0,14.14
616,2021,12,2021-12-01,total,945170.0,18.96
616,2021,12,2021-12-01,weekday,759536.0,18.56
616,2021,12,2021-12-01,weekend,185634.0,20.59
617,2021,12,2021-12-01,total,712271.0,24.45
617,2021,12,2021-12-01,weekday,572229.0,22.77
617,2021,12,2021-12-01,weekend,140042.0,31.32
618,2021,12,2021-12-01,total,650716.0,34.09
618,2021,12,2021-12-01,weekday,506757.0,32.27
618,2021,12,2021-12-01,weekend,143959.0,40.52
619,2021,12,2021-12-01,total,571918.0,38.96
619,2021,12,2021-12-01,weekday,453477.0,37.58
619,2021,12,2021-12-01,weekend,118441.0,44.27
620,2021,12,2021-12-01,total,432953.0,25.78
620,2021,12,2021-12-01,weekday,370636.0,24.32
620,2021,12,2021-12-01,weekend,62317.0,34.46
621,2021,12,2021-12-01,total,122191.0,16.41
621,2021,12,2021-12-01,weekday,97886.0,15.68
621,2021,12,2021-12-01,weekend,24305.0,19.33
622,2021,12,2021-12-01,total,372301.0,23.82
622,2021,12,2021-12-01,weekday,317476.0,22.22
622,2021,12,2021-12-01,weekend,54825.0,33.11
623,2021,12,2021-12-01,total,689918.0,27.74
623,2021,12,2021-12-01,weekday,529989.0,26.62
623,2021,12,2021-12-01,weekend,159929.0,31.47
624,2021,12,2021-12-01,total,746531.0,26.03
624,2021,12,2021-12-01,weekday,640627.0,25.25
624,2021,12,2021-12-01,weekend,105904.0,30.75
625,2021,12,2021-12-01,total,448637.0,32.86
625,2021,12,2021-12-01,weekday,354607.0,30.57
625,2021,12,2021-12-01,weekend,94030.0,41.52
626,2021,12,2021-12-01,total,219274.0,26.55
626,2021,12,2021-12-01,weekday,177097.0,24.84
626,2021,12,2021-12-01,weekend,42177.0,33.75
627,2021,12,2021-12-01,total,85000.0,28.54
627,2021,12,2021-12-01,weekday,68538.0,27.1
627,2021,12,2021-12-01,weekend,16462.0,34.52
628,2021,12,2021-12-01,total,1099026.0,29.09
628,2021,12,2021-12-01,weekday,901368.0,27.58
628,2021,12,2021-12-01,weekend,197658.0,35.98
629,2021,12,2021-12-01,total,226411.0,39.22
629,2021,12,2021-12-01,weekday,176457.0,37.17
629,2021,12,2021-12-01,weekend,49954.0,46.47
630,2021,12,2021-12-01,total,310008.0,25.47
630,2021,12,2021-12-01,weekday,252453.0,24.53
630,2021,12,2021-12-01,weekend,57555.0,29.6
635,2021,12,2021-12-01,total,383175.0,20.92
635,2021,12,2021-12-01,weekday,321346.0,20.19
635,2021,12,2021-12-01,weekend,61829.0,24.73
636,2021,12,2021-12-01,total,511401.0,25.67
636,2021,12,2021-12-01,weekday,421703.0,23.88
636,2021,12,2021-12-01,weekend,89698.0,34.09
1,2022,1,2022-01-01,total,196456.0,25.67
1,2022,1,2022-01-01,weekday,159144.0,24.39
1,2022,1,2022-01-01,weekend,37312.0,31.13
2,2022,1,2022-01-01,total,130606.0,28.4
2,2022,1,2022-01-01,weekday,105929.0,27.34
2,2022,1,2022-01-01,weekend,24677.0,32.93
3,2022,1,2022-01-01,total,178468.0,27.73
3,2022,1,2022-01-01,weekday,142991.0,26.39
3,2022,1,2022-01-01,weekend,35477.0,33.14
4,2022,1,2022-01-01,total,158363.0,26.84
4,2022,1,2022-01-01,weekday,124151.0,24.82
4,2022,1,2022-01-01,weekend,34212.0,34.15
5,2022,1,2022-01-01,total,88471.0,24.69
5,2022,1,2022-01-01,weekday,70830.0,23.18
5,2022,1,2022-01-01,weekend,17641.0,30.77
6,2022,1,2022-01-01,total,37197.0,27.51
6,2022,1,2022-01-01,weekday,29506.0,26.12
6,2022,1,2022-01-01,weekend,7691.0,32.84
8,2022,1,2022-01-01,total,165083.0,28.42
8,2022,1,2022-01-01,weekday,127693.0,26.87
8,2022,1,2022-01-01,weekend,37390.0,33.73
9,2022,1,2022-01-01,total,363733.0,31.62
9,2022,1,2022-01-01,weekday,274510.0,29.94
9,2022,1,2022-01-01,weekend,89223.0,36.77
10,2022,1,2022-01-01,total,236498.0,31.41
10,2022,1,2022-01-01,weekday,168014.0,29.56
10,2022,1,2022-01-01,weekend,68484.0,35.95
13,2022,1,2022-01-01,total,106292.0,33.95
13,2022,1,2022-01-01,weekday,78258.0,31.36
13,2022,1,2022-01-01,weekend,28034.0,41.18
14,2022,1,2022-01-01,total,188138.0,33.25
14,2022,1,2022-01-01,weekday,136641.0,31.14
14,2022,1,2022-01-01,weekend,51497.0,38.84
16,2022,1,2022-01-01,total,159630.0,40.82
16,2022,1,2022-01-01,weekday,114139.0,38.59
16,2022,1,2022-01-01,weekend,45491.0,46.42
17,2022,1,2022-01-01,total,139567.0,41.23
17,2022,1,2022-01-01,weekday,90036.0,38.17
17,2022,1,2022-01-01,weekend,49531.0,46.77
20,2022,1,2022-01-01,total,51343.0,24.43
20,2022,1,2022-01-01,weekday,44912.0,22.96
20,2022,1,2022-01-01,weekend,6431.0,34.71
22,2022,1,2022-01-01,total,51473.0,33.34
22,2022,1,2022-01-01,weekday,41699.0,31.7
22,2022,1,2022-01-01,weekend,9774.0,40.33
26,2022,1,2022-01-01,total,249942.0,26.31
26,2022,1,2022-01-01,weekday,203503.0,24.14
26,2022,1,2022-01-01,weekend,46439.0,35.82
28,2022,1,2022-01-01,total,93000.0,31.1
28,2022,1,2022-01-01,weekday,72422.0,28.74
28,2022,1,2022-01-01,weekend,20578.0,39.42
30,2022,1,2022-01-01,total,79632.0,26.25
30,2022,1,2022-01-01,weekday,65905.0,24.81
30,2022,1,2022-01-01,weekend,13727.0,33.17
31,2022,1,2022-01-01,total,53677.0,23.23
31,2022,1,2022-01-01,weekday,43600.0,22.39
31,2022,1,2022-01-01,weekend,10077.0,26.83
32,2022,1,2022-01-01,total,212964.0,22.69
32,2022,1,2022-01-01,weekday,174370.0,21.77
32,2022,1,2022-01-01,weekend,38594.0,26.85
33,2022,1,2022-01-01,total,117786.0,20.17
33,2022,1,2022-01-01,weekday,94896.0,19.26
33,2022,1,2022-01-01,weekend,22890.0,23.94
34,2022,1,2022-01-01,total,134521.0,19.36
34,2022,1,2022-01-01,weekday,109225.0,18.53
34,2022,1,2022-01-01,weekend,25296.0,22.97
35,2022,1,2022-01-01,total,195386.0,17.52
35,2022,1,2022-01-01,weekday,161206.0,17.08
35,2022,1,2022-01-01,weekend,34180.0,19.56
36,2022,1,2022-01-01,total,110192.0,20.17
36,2022,1,2022-01-01,weekday,90324.0,19.28
36,2022,1,2022-01-01,weekend,19868.0,24.22
37,2022,1,2022-01-01,total,72422.0,23.04
37,2022,1,2022-01-01,weekday,59839.0,21.97
37,2022,1,2022-01-01,weekend,12583.0,28.12
38,2022,1,2022-01-01,total,167508.0,19.43
38,2022,1,2022-01-01,weekday,139295.0,18.41
38,2022,1,2022-01-01,weekend,28213.0,24.47
39,2022,1,2022-01-01,total,76251.0,22.23
39,2022,1,2022-01-01,weekday,63602.0,21.45
39,2022,1,2022-01-01,weekend,12649.0,26.18
41,2022,1,2022-01-01,total,112644.0,33.83
41,2022,1,2022-01-01,weekday,89385.0,31.74
41,2022,1,2022-01-01,weekend,23259.0,41.83
42,2022,1,2022-01-01,total,127568.0,25.7
42,2022,1,2022-01-01,weekday,100305.0,23.88
42,2022,1,2022-01-01,weekend,27263.0,32.4
43,2022,1,2022-01-01,total,89138.0,26.62
43,2022,1,2022-01-01,weekday,68204.0,24.46
43,2022,1,2022-01-01,weekend,20934.0,33.65
44,2022,1,2022-01-01,total,209687.0,19.68
44,2022,1,2022-01-01,weekday,171360.0,18.57
44,2022,1,2022-01-01,weekend,38327.0,24.66
45,2022,1,2022-01-01,total,50947.0,24.78
45,2022,1,2022-01-01,weekday,40582.0,22.91
45,2022,1,2022-01-01,weekend,10365.0,32.14
46,2022,1,2022-01-01,total,87594.0,24.0
46,2022,1,2022-01-01,weekday,69567.0,22.75
46,2022,1,2022-01-01,weekend,18027.0,28.81
47,2022,1,2022-01-01,total,137314.0,22.18
47,2022,1,2022-01-01,weekday,112707.0,21.16
47,2022,1,2022-01-01,weekend,24607.0,26.85
48,2022,1,2022-01-01,total,40477.0,21.23
48,2022,1,2022-01-01,weekday,33748.0,19.9
48,2022,1,2022-01-01,weekend,6729.0,27.91
49,2022,1,2022-01-01,total,82468.0,18.16
49,2022,1,2022-01-01,weekday,67378.0,17.45
49,2022,1,2022-01-01,weekend,15090.0,21.3
50,2022,1,2022-01-01,total,85593.0,17.9
50,2022,1,2022-01-01,weekday,72444.0,16.71
50,2022,1,2022-01-01,weekend,13149.0,24.47
51,2022,1,2022-01-01,total,266811.0,19.92
51,2022,1,2022-01-01,weekday,224621.0,19.35
51,2022,1,2022-01-01,weekend,42190.0,22.97
52,2022,1,2022-01-01,total,99868.0,17.99
52,2022,1,2022-01-01,weekday,80633.0,17.45
52,2022,1,2022-01-01,weekend,19235.0,20.26
53,2022,1,2022-01-01,total,56782.0,21.53
53,2022,1,2022-01-01,weekday,47068.0,20.71
53,2022,1,2022-01-01,weekend,9714.0,25.48
54,2022,1,2022-01-01,total,166488.0,20.89
54,2022,1,2022-01-01,weekday,140701.0,20.12
54,2022,1,2022-01-01,weekend,25787.0,25.09
55,2022,1,2022-01-01,total,141051.0,19.66
55,2022,1,2022-01-01,weekday,113979.0,18.76
55,2022,1,2022-01-01,weekend,27072.0,23.43
56,2022,1,2022-01-01,total,45579.0,18.3
56,2022,1,2022-01-01,weekday,37465.0,17.52
56,2022,1,2022-01-01,weekend,8114.0,21.9
57,2022,1,2022-01-01,total,27871.0,21.89
57,2022,1,2022-01-01,weekday,23549.0,20.95
57,2022,1,2022-01-01,weekend,4322.0,26.98
58,2022,1,2022-01-01,total,156417.0,14.04
58,2022,1,2022-01-01,weekday,127074.0,13.2
58,2022,1,2022-01-01,weekend,29343.0,17.69
59,2022,1,2022-01-01,total,83171.0,16.99
59,2022,1,2022-01-01,weekday,67019.0,16.29
59,2022,1,2022-01-01,weekend,16152.0,19.87
60,2022,1,2022-01-01,total,65544.0,16.12
60,2022,1,2022-01-01,weekday,55417.0,15.51
60,2022,1,2022-01-01,weekend,10127.0,19.48
61,2022,1,2022-01-01,total,52868.0,15.61
61,2022,1,2022-01-01,weekday,45035.0,15.16
61,2022,1,2022-01-01,weekend,7833.0,18.19
62,2022,1,2022-01-01,total,31005.0,15.16
62,2022,1,2022-01-01,weekday,26610.0,14.87
62,2022,1,2022-01-01,weekend,4395.0,16.91
64,2022,1,2022-01-01,total,69821.0,16.99
64,2022,1,2022-01-01,weekday,56204.0,16.42
64,2022,1,2022-01-01,weekend,13617.0,19.37
65,2022,1,2022-01-01,total,84967.0,15.11
65,2022,1,2022-01-01,weekday,70404.0,14.42
65,2022,1,2022-01-01,weekend,14563.0,18.46
66,2022,1,2022-01-01,total,81601.0,16.59
66,2022,1,2022-01-01,weekday,66365.0,16.31
66,2022,1,2022-01-01,weekend,15236.0,17.82
67,2022,1,2022-01-01,total,67853.0,18.04
67,2022,1,2022-01-01,weekday,55104.0,17.19
67,2022,1,2022-01-01,weekend,12749.0,21.74
68,2022,1,2022-01-01,total,106465.0,15.72
68,2022,1,2022-01-01,weekday,86583.0,15.38
68,2022,1,2022-01-01,weekend,19882.0,17.23
69,2022,1,2022-01-01,total,61100.0,13.75
69,2022,1,2022-01-01,weekday,50974.0,13.13
69,2022,1,2022-01-01,weekend,10126.0,16.9
70,2022,1,2022-01-01,total,43925.0,12.97
70,2022,1,2022-01-01,weekday,36493.0,12.41
70,2022,1,2022-01-01,weekend,7432.0,15.72
71,2022,1,2022-01-01,total,159303.0,12.44
71,2022,1,2022-01-01,weekday,126072.0,11.97
71,2022,1,2022-01-01,weekend,33231.0,14.22
72,2022,1,2022-01-01,total,91374.0,15.16
72,2022,1,2022-01-01,weekday,75584.0,14.39
72,2022,1,2022-01-01,weekend,15790.0,18.82
74,2022,1,2022-01-01,total,77683.0,15.07
74,2022,1,2022-01-01,weekday,62842.0,14.74
74,2022,1,2022-01-01,weekend,14841.0,16.46
75,2022,1,2022-01-01,total,59082.0,13.29
75,2022,1,2022-01-01,weekday,49108.0,12.82
75,2022,1,2022-01-01,weekend,9974.0,15.59
76,2022,1,2022-01-01,total,104733.0,16.18
76,2022,1,2022-01-01,weekday,83792.0,15.81
76,2022,1,2022-01-01,weekend,20941.0,17.64
77,2022,1,2022-01-01,total,80892.0,13.95
77,2022,1,2022-01-01,weekday,65233.0,13.59
77,2022,1,2022-01-01,weekend,15659.0,15.42
78,2022,1,2022-01-01,total,59142.0,12.87
78,2022,1,2022-01-01,weekday,47326.0,12.43
78,2022,1,2022-01-01,weekend,11816.0,14.62
79,2022,1,2022-01-01,total,39978.0,12.06
79,2022,1,2022-01-01,weekday,32136.0,11.48
79,2022,1,2022-01-01,weekend,7842.0,14.45
80,2022,1,2022-01-01,total,32099.0,16.15
80,2022,1,2022-01-01,weekday,26409.0,16.0
80,2022,1,2022-01-01,weekend,5690.0,16.84
81,2022,1,2022-01-01,total,32967.0,13.56
81,2022,1,2022-01-01,weekday,27843.0,13.23
81,2022,1,2022-01-01,weekend,5124.0,15.34
82,2022,1,2022-01-01,total,39343.0,15.12
82,2022,1,2022-01-01,weekday,32945.0,14.78
82,2022,1,2022-01-01,weekend,6398.0,16.85
83,2022,1,2022-01-01,total,62299.0,15.91
83,2022,1,2022-01-01,weekday,51457.0,15.65
83,2022,1,2022-01-01,weekend,10842.0,17.12
84,2022,1,2022-01-01,total,56084.0,17.09
84,2022,1,2022-01-01,weekday,46653.0,16.94
84,2022,1,2022-01-01,weekend,9431.0,17.85
85,2022,1,2022-01-01,total,54871.0,14.82
85,2022,1,2022-01-01,weekday,46070.0,14.21
85,2022,1,2022-01-01,weekend,8801.0,18.03
86,2022,1,2022-01-01,total,21212.0,17.22
86,2022,1,2022-01-01,weekday,17976.0,16.78
86,2022,1,2022-01-01,weekend,3236.0,19.65
87,2022,1,2022-01-01,total,56098.0,16.57
87,2022,1,2022-01-01,weekday,46055.0,15.98
87,2022,1,2022-01-01,weekend,10043.0,19.28
88,2022,1,2022-01-01,total,36664.0,14.81
88,2022,1,2022-01-01,weekday,30616.0,14.29
88,2022,1,2022-01-01,weekend,6048.0,17.44
89,2022,1,2022-01-01,total,35884.0,16.08
89,2022,1,2022-01-01,weekday,29921.0,15.63
89,2022,1,2022-01-01,weekend,5963.0,18.35
90,2022,1,2022-01-01,total,37783.0,15.84
90,2022,1,2022-01-01,weekday,31335.0,15.28
90,2022,1,2022-01-01,weekend,6448.0,18.58
91,2022,1,2022-01-01,total,29841.0,12.05
91,2022,1,2022-01-01,weekday,24532.0,11.72
91,2022,1,2022-01-01,weekend,5309.0,13.54
93,2022,1,2022-01-01,total,40923.0,26.02
93,2022,1,2022-01-01,weekday,32312.0,24.46
93,2022,1,2022-01-01,weekend,8611.0,31.9
94,2022,1,2022-01-01,total,79147.0,29.2
94,2022,1,2022-01-01,weekday,62402.0,27.66
94,2022,1,2022-01-01,weekend,16745.0,34.92
95,2022,1,2022-01-01,total,93702.0,31.43
95,2022,1,2022-01-01,weekday,74364.0,29.62
95,2022,1,2022-01-01,weekend,19338.0,38.42
96,2022,1,2022-01-01,total,75080.0,32.73
96,2022,1,2022-01-01,weekday,57966.0,30.35
96,2022,1,2022-01-01,weekend,17114.0,40.8
97,2022,1,2022-01-01,total,139645.0,33.85
97,2022,1,2022-01-01,weekday,110650.0,32.06
97,2022,1,2022-01-01,weekend,28995.0,40.67
98,2022,1,2022-01-01,total,108697.0,23.36
98,2022,1,2022-01-01,weekday,90241.0,22.14
98,2022,1,2022-01-01,weekend,18456.0,29.33
99,2022,1,2022-01-01,total,61949.0,21.19
99,2022,1,2022-01-01,weekday,50754.0,19.7
99,2022,1,2022-01-01,weekend,11195.0,27.94
100,2022,1,2022-01-01,total,40116.0,29.79
100,2022,1,2022-01-01,weekday,32334.0,27.73
100,2022,1,2022-01-01,weekend,7782.0,38.33
101,2022,1,2022-01-01,total,163803.0,33.35
101,2022,1,2022-01-01,weekday,133164.0,31.41
101,2022,1,2022-01-01,weekend,30639.0,41.79
103,2022,1,2022-01-01,total,41826.0,37.15
103,2022,1,2022-01-01,weekday,28018.0,33.16
103,2022,1,2022-01-01,weekend,13808.0,45.26
107,2022,1,2022-01-01,total,62208.0,30.51
107,2022,1,2022-01-01,weekday,51842.0,27.83
107,2022,1,2022-01-01,weekend,10366.0,43.91
108,2022,1,2022-01-01,total,55236.0,16.76
108,2022,1,2022-01-01,weekday,48438.0,16.16
108,2022,1,2022-01-01,weekend,6798.0,20.98
109,2022,1,2022-01-01,total,83277.0,23.99
109,2022,1,2022-01-01,weekday,71025.0,23.49
109,2022,1,2022-01-01,weekend,12252.0,26.88
110,2022,1,2022-01-01,total,60106.0,23.0
110,2022,1,2022-01-01,weekday,51905.0,21.69
110,2022,1,2022-01-01,weekend,8201.0,31.35
111,2022,1,2022-01-01,total,39553.0,27.08
111,2022,1,2022-01-01,weekday,33454.0,25.8
111,2022,1,2022-01-01,weekend,6099.0,34.07
113,2022,1,2022-01-01,total,55965.0,26.78
113,2022,1,2022-01-01,weekday,46835.0,25.83
113,2022,1,2022-01-01,weekend,9130.0,31.63
114,2022,1,2022-01-01,total,51124.0,35.34
114,2022,1,2022-01-01,weekday,42725.0,33.86
114,2022,1,2022-01-01,weekend,8399.0,42.85
118,2022,1,2022-01-01,total,98637.0,40.81
118,2022,1,2022-01-01,weekday,71425.0,36.47
118,2022,1,2022-01-01,weekend,27212.0,52.19
119,2022,1,2022-01-01,total,352523.0,40.9
119,2022,1,2022-01-01,weekday,262244.0,36.95
119,2022,1,2022-01-01,weekend,90279.0,52.37
120,2022,1,2022-01-01,total,423159.0,49.26
120,2022,1,2022-01-01,weekday,295997.0,45.94
120,2022,1,2022-01-01,weekend,127162.0,56.97
122,2022,1,2022-01-01,total,127837.0,38.53
122,2022,1,2022-01-01,weekday,98393.0,35.72
122,2022,1,2022-01-01,weekend,29444.0,47.91
123,2022,1,2022-01-01,total,101096.0,28.88
123,2022,1,2022-01-01,weekday,82806.0,26.37
123,2022,1,2022-01-01,weekend,18290.0,40.22
124,2022,1,2022-01-01,total,105444.0,38.72
124,2022,1,2022-01-01,weekday,78414.0,35.49
124,2022,1,2022-01-01,weekend,27030.0,48.1
125,2022,1,2022-01-01,total,106055.0,41.54
125,2022,1,2022-01-01,weekday,78701.0,38.75
125,2022,1,2022-01-01,weekend,27354.0,49.57
126,2022,1,2022-01-01,total,102287.0,37.38
126,2022,1,2022-01-01,weekday,74994.0,33.97
126,2022,1,2022-01-01,weekend,27293.0,46.77
127,2022,1,2022-01-01,total,175123.0,32.68
127,2022,1,2022-01-01,weekday,136721.0,30.33
127,2022,1,2022-01-01,weekend,38402.0,41.03
129,2022,1,2022-01-01,total,105683.0,31.37
129,2022,1,2022-01-01,weekday,84153.0,29.22
