complex_id,station_name,year,month,entries,exits
147,175 St (A),2018,1,321253.0,161532.0
147,175 St (A),2018,2,299090.0,153101.0
147,175 St (A),2018,3,347253.0,184104.0
147,175 St (A),2018,4,348592.0,183354.0
147,175 St (A),2018,5,326427.0,166442.0
147,175 St (A),2018,6,329560.0,168517.0
147,175 St (A),2018,7,322318.0,172473.0
147,175 St (A),2018,8,319596.0,186996.0
147,175 St (A),2018,9,307092.0,178981.0
147,175 St (A),2018,10,347370.0,197520.0
147,175 St (A),2018,11,324177.0,191927.0
147,175 St (A),2018,12,308505.0,183225.0
147,175 St (A),2019,1,308524.0,178747.0
147,175 St (A),2019,2,291919.0,167569.0
147,175 St (A),2019,3,344703.0,187663.0
147,175 St (A),2019,4,358253.0,194555.0
147,175 St (A),2019,5,377840.0,203871.0
147,175 St (A),2019,6,367703.0,200182.0
147,175 St (A),2019,7,359781.0,200099.0
147,175 St (A),2019,8,359740.0,204387.0
147,175 St (A),2019,9,362290.0,199905.0
147,175 St (A),2019,10,384737.0,207354.0
147,175 St (A),2019,11,351536.0,185928.0
147,175 St (A),2019,12,342945.0,188024.0
149,163 St-Amsterdam Av (C),2015,1,113784.0,44318.0
149,163 St-Amsterdam Av (C),2015,2,107268.0,40129.0
149,163 St-Amsterdam Av (C),2015,3,119103.0,44248.0
149,163 St-Amsterdam Av (C),2015,4,120773.0,44062.0
149,163 St-Amsterdam Av (C),2015,5,120542.0,45042.0
149,163 St-Amsterdam Av (C),2015,6,121404.0,43269.0
149,163 St-Amsterdam Av (C),2015,7,117580.0,41859.0
149,163 St-Amsterdam Av (C),2015,8,112426.0,37685.0
149,163 St-Amsterdam Av (C),2015,9,114498.0,41593.0
149,163 St-Amsterdam Av (C),2015,10,124905.0,43714.0
149,163 St-Amsterdam Av (C),2015,11,115492.0,42090.0
149,163 St-Amsterdam Av (C),2015,12,128268.0,50085.0
149,163 St-Amsterdam Av (C),2016,1,114148.0,36305.0
149,163 St-Amsterdam Av (C),2016,2,116467.0,35390.0
149,163 St-Amsterdam Av (C),2016,3,128856.0,36789.0
149,163 St-Amsterdam Av (C),2016,4,121247.0,36481.0
149,163 St-Amsterdam Av (C),2016,5,128874.0,37147.0
149,163 St-Amsterdam Av (C),2016,6,127007.0,36308.0
149,163 St-Amsterdam Av (C),2016,7,115463.0,34703.0
149,163 St-Amsterdam Av (C),2016,8,118042.0,34790.0
149,163 St-Amsterdam Av (C),2016,9,121345.0,34432.0
149,163 St-Amsterdam Av (C),2016,10,126033.0,37971.0
149,163 St-Amsterdam Av (C),2016,11,122870.0,34170.0
149,163 St-Amsterdam Av (C),2016,12,125344.0,33613.0
149,163 St-Amsterdam Av (C),2017,1,118729.0,33263.0
149,163 St-Amsterdam Av (C),2017,2,116892.0,33065.0
149,163 St-Amsterdam Av (C),2017,3,133051.0,37853.0
149,163 St-Amsterdam Av (C),2017,4,121454.0,33988.0
149,163 St-Amsterdam Av (C),2017,5,131027.0,35144.0
149,163 St-Amsterdam Av (C),2017,6,120948.0,32912.0
149,163 St-Amsterdam Av (C),2017,7,113600.0,33401.0
149,163 St-Amsterdam Av (C),2017,8,119603.0,35836.0
149,163 St-Amsterdam Av (C),2017,9,119793.0,34133.0
149,163 St-Amsterdam Av (C),2017,10,126125.0,35910.0
149,163 St-Amsterdam Av (C),2017,11,116041.0,34473.0
149,163 St-Amsterdam Av (C),2017,12,115251.0,36315.0
149,163 St-Amsterdam Av (C),2018,1,109372.0,32706.0
149,163 St-Amsterdam Av (C),2018,2,109458.0,33022.0
149,163 St-Amsterdam Av (C),2018,3,37799.0,12419.0
149,163 St-Amsterdam Av (C),2018,9,5592.0,8756.0
149,163 St-Amsterdam Av (C),2018,10,96415.0,94024.0
149,163 St-Amsterdam Av (C),2018,11,97089.0,93100.0
149,163 St-Amsterdam Av (C),2018,12,99064.0,90746.0
149,163 St-Amsterdam Av (C),2019,1,107110.0,98310.0
149,163 St-Amsterdam Av (C),2019,2,100212.0,77880.0
149,163 St-Amsterdam Av (C),2019,3,115770.0,99820.0
149,163 St-Amsterdam Av (C),2019,4,114327.0,101059.0
149,163 St-Amsterdam Av (C),2019,5,123560.0,104080.0
149,163 St-Amsterdam Av (C),2019,6,122538.0,108261.0
149,163 St-Amsterdam Av (C),2019,7,115678.0,105013.0
149,163 St-Amsterdam Av (C),2019,8,116769.0,99771.0
149,163 St-Amsterdam Av (C),2019,9,118676.0,99813.0
149,163 St-Amsterdam Av (C),2019,10,128531.0,108570.0
149,163 St-Amsterdam Av (C),2019,11,115988.0,89762.0
149,163 St-Amsterdam Av (C),2019,12,118933.0,107745.0
150,155 St (C),2015,1,68609.0,59635.0
150,155 St (C),2015,2,65014.0,55761.0
150,155 St (C),2015,3,71634.0,62793.0
150,155 St (C),2015,4,74547.0,63760.0
150,155 St (C),2015,5,74309.0,64319.0
150,155 St (C),2015,6,74472.0,60133.0
150,155 St (C),2015,7,69747.0,56742.0
150,155 St (C),2015,8,65667.0,47072.0
150,155 St (C),2015,9,69352.0,57896.0
150,155 St (C),2015,10,75900.0,61849.0
150,155 St (C),2015,11,70069.0,58811.0
150,155 St (C),2015,12,71603.0,60283.0
150,155 St (C),2016,1,68311.0,59471.0
150,155 St (C),2016,2,71354.0,60993.0
150,155 St (C),2016,3,79660.0,66331.0
150,155 St (C),2016,4,74640.0,61816.0
150,155 St (C),2016,5,79771.0,65939.0
150,155 St (C),2016,6,78927.0,64293.0
150,155 St (C),2016,7,68907.0,62460.0
150,155 St (C),2016,8,70966.0,60796.0
150,155 St (C),2016,9,74529.0,61418.0
150,155 St (C),2016,10,76731.0,61557.0
150,155 St (C),2016,11,75470.0,60778.0
150,155 St (C),2016,12,76735.0,61521.0
150,155 St (C),2017,1,73348.0,61685.0
150,155 St (C),2017,2,74071.0,60825.0
150,155 St (C),2017,3,81364.0,65341.0
150,155 St (C),2017,4,74087.0,60469.0
150,155 St (C),2017,5,79865.0,64556.0
150,155 St (C),2017,6,73763.0,58516.0
150,155 St (C),2017,7,70229.0,55876.0
150,155 St (C),2017,8,72139.0,57052.0
150,155 St (C),2017,9,73260.0,60252.0
150,155 St (C),2017,10,78701.0,64990.0
150,155 St (C),2017,11,72498.0,60681.0
150,155 St (C),2017,12,72119.0,58823.0
150,155 St (C),2018,1,68710.0,59808.0
150,155 St (C),2018,2,70893.0,58287.0
150,155 St (C),2018,3,87387.0,72018.0
150,155 St (C),2018,4,94296.0,70303.0
150,155 St (C),2018,5,98250.0,75030.0
150,155 St (C),2018,6,102081.0,84967.0
150,155 St (C),2018,7,90219.0,78878.0
150,155 St (C),2018,8,87241.0,72573.0
150,155 St (C),2018,9,87832.0,68628.0
150,155 St (C),2018,10,80534.0,64036.0
150,155 St (C),2018,11,71122.0,59373.0
150,155 St (C),2018,12,71678.0,57661.0
150,155 St (C),2019,1,71927.0,57860.0
150,155 St (C),2019,2,64861.0,43997.0
150,155 St (C),2019,3,74469.0,59699.0
150,155 St (C),2019,4,73887.0,61967.0
150,155 St (C),2019,5,81689.0,64904.0
150,155 St (C),2019,6,83583.0,70300.0
150,155 St (C),2019,7,76444.0,66026.0
150,155 St (C),2019,8,76956.0,63069.0
150,155 St (C),2019,9,78244.0,63065.0
150,155 St (C),2019,10,82383.0,67559.0
150,155 St (C),2019,11,71720.0,51774.0
150,155 St (C),2019,12,72154.0,58367.0
151,"145 St (A,C,B,D)",2015,1,590887.0,570543.0
151,"145 St (A,C,B,D)",2015,2,608181.0,580500.0
151,"145 St (A,C,B,D)",2015,3,707535.0,675427.0
151,"145 St (A,C,B,D)",2015,4,685286.0,662783.0
151,"145 St (A,C,B,D)",2015,5,700010.0,673079.0
151,"145 St (A,C,B,D)",2015,6,655056.0,632710.0
151,"145 St (A,C,B,D)",2015,7,643143.0,627082.0
151,"145 St (A,C,B,D)",2015,8,623239.0,621931.0
151,"145 St (A,C,B,D)",2015,9,682423.0,663975.0
151,"145 St (A,C,B,D)",2015,10,740322.0,707030.0
151,"145 St (A,C,B,D)",2015,11,681349.0,651780.0
151,"145 St (A,C,B,D)",2015,12,672711.0,638265.0
151,"145 St (A,C,B,D)",2016,1,595268.0,566337.0
151,"145 St (A,C,B,D)",2016,2,565963.0,541715.0
151,"145 St (A,C,B,D)",2016,3,726592.0,687268.0
151,"145 St (A,C,B,D)",2016,4,671164.0,636606.0
151,"145 St (A,C,B,D)",2016,5,702661.0,673227.0
151,"145 St (A,C,B,D)",2016,6,663634.0,640063.0
151,"145 St (A,C,B,D)",2016,7,613727.0,594715.0
151,"145 St (A,C,B,D)",2016,8,633508.0,614161.0
151,"145 St (A,C,B,D)",2016,9,704838.0,669116.0
151,"145 St (A,C,B,D)",2016,10,712898.0,683383.0
151,"145 St (A,C,B,D)",2016,11,692295.0,651260.0
151,"145 St (A,C,B,D)",2016,12,658452.0,612392.0
151,"145 St (A,C,B,D)",2017,1,610657.0,576684.0
151,"145 St (A,C,B,D)",2017,2,627061.0,583205.0
151,"145 St (A,C,B,D)",2017,3,710522.0,671486.0
151,"145 St (A,C,B,D)",2017,4,645567.0,612248.0
151,"145 St (A,C,B,D)",2017,5,707590.0,673155.0
151,"145 St (A,C,B,D)",2017,6,636026.0,618780.0
151,"145 St (A,C,B,D)",2017,7,587053.0,562657.0
151,"145 St (A,C,B,D)",2017,8,614104.0,592687.0
151,"145 St (A,C,B,D)",2017,9,654388.0,620465.0
151,"145 St (A,C,B,D)",2017,10,704236.0,677701.0
151,"145 St (A,C,B,D)",2017,11,664512.0,638448.0
151,"145 St (A,C,B,D)",2017,12,614005.0,599759.0
151,"145 St (A,C,B,D)",2018,1,577142.0,555380.0
151,"145 St (A,C,B,D)",2018,2,606793.0,584623.0
151,"145 St (A,C,B,D)",2018,3,676726.0,646034.0
151,"145 St (A,C,B,D)",2018,4,644561.0,621907.0
151,"145 St (A,C,B,D)",2018,5,663397.0,612052.0
151,"145 St (A,C,B,D)",2018,6,615125.0,596306.0
151,"145 St (A,C,B,D)",2018,7,583111.0,577722.0
151,"145 St (A,C,B,D)",2018,8,583371.0,576621.0
151,"145 St (A,C,B,D)",2018,9,608839.0,593742.0
151,"145 St (A,C,B,D)",2018,10,696742.0,680121.0
151,"145 St (A,C,B,D)",2018,11,648025.0,641286.0
151,"145 St (A,C,B,D)",2018,12,595913.0,592337.0
151,"145 St (A,C,B,D)",2019,1,581172.0,577650.0
151,"145 St (A,C,B,D)",2019,2,569579.0,568029.0
151,"145 St (A,C,B,D)",2019,3,643697.0,632833.0
151,"145 St (A,C,B,D)",2019,4,603638.0,592806.0
151,"145 St (A,C,B,D)",2019,5,667778.0,664168.0
151,"145 St (A,C,B,D)",2019,6,629662.0,639925.0
151,"145 St (A,C,B,D)",2019,7,612444.0,628499.0
151,"145 St (A,C,B,D)",2019,8,621914.0,648364.0
151,"145 St (A,C,B,D)",2019,9,660178.0,662949.0
151,"145 St (A,C,B,D)",2019,10,692433.0,700208.0
151,"145 St (A,C,B,D)",2019,11,623711.0,613082.0
151,"145 St (A,C,B,D)",2019,12,602197.0,608681.0
152,"135 St (C,B)",2015,1,131397.0,97980.0
152,"135 St (C,B)",2015,2,129652.0,100968.0
152,"135 St (C,B)",2015,3,149011.0,118732.0
152,"135 St (C,B)",2015,4,146464.0,110333.0
152,"135 St (C,B)",2015,5,153742.0,113824.0
152,"135 St (C,B)",2015,6,144916.0,103664.0
152,"135 St (C,B)",2015,7,137527.0,96256.0
152,"135 St (C,B)",2015,8,138481.0,93002.0
152,"135 St (C,B)",2015,9,143285.0,103688.0
152,"135 St (C,B)",2015,10,161368.0,119377.0
152,"135 St (C,B)",2015,11,140719.0,107467.0
152,"135 St (C,B)",2015,12,143614.0,105687.0
152,"135 St (C,B)",2016,1,129210.0,97729.0
152,"135 St (C,B)",2016,2,128921.0,100224.0
152,"135 St (C,B)",2016,3,155437.0,119621.0
152,"135 St (C,B)",2016,4,149297.0,112079.0
152,"135 St (C,B)",2016,5,160747.0,119945.0
152,"135 St (C,B)",2016,6,137274.0,105680.0
152,"135 St (C,B)",2016,7,116507.0,90327.0
152,"135 St (C,B)",2016,8,140586.0,101745.0
152,"135 St (C,B)",2016,9,163750.0,119214.0
152,"135 St (C,B)",2016,10,168451.0,124101.0
152,"135 St (C,B)",2016,11,151964.0,113199.0
152,"135 St (C,B)",2016,12,146588.0,109346.0
152,"135 St (C,B)",2017,1,137226.0,105000.0
152,"135 St (C,B)",2017,2,134296.0,100502.0
152,"135 St (C,B)",2017,3,159702.0,121582.0
152,"135 St (C,B)",2017,4,144874.0,106005.0
152,"135 St (C,B)",2017,5,156660.0,122456.0
152,"135 St (C,B)",2017,6,143373.0,104253.0
152,"135 St (C,B)",2017,7,127427.0,93376.0
152,"135 St (C,B)",2017,8,141971.0,104785.0
152,"135 St (C,B)",2017,9,157484.0,117843.0
152,"135 St (C,B)",2017,10,168788.0,129541.0
152,"135 St (C,B)",2017,11,152250.0,118507.0
152,"135 St (C,B)",2017,12,138316.0,106019.0
152,"135 St (C,B)",2018,1,129239.0,101753.0
152,"135 St (C,B)",2018,2,133075.0,103620.0
152,"135 St (C,B)",2018,3,146584.0,116171.0
152,"135 St (C,B)",2018,4,138520.0,103033.0
152,"135 St (C,B)",2018,5,144341.0,113251.0
152,"135 St (C,B)",2018,6,132438.0,100651.0
152,"135 St (C,B)",2018,7,131806.0,93738.0
152,"135 St (C,B)",2018,8,125268.0,98211.0
152,"135 St (C,B)",2018,9,133209.0,102339.0
152,"135 St (C,B)",2018,10,161040.0,124216.0
152,"135 St (C,B)",2018,11,140756.0,110648.0
152,"135 St (C,B)",2018,12,132056.0,100133.0
152,"135 St (C,B)",2019,1,134014.0,105339.0
152,"135 St (C,B)",2019,2,127285.0,96069.0
152,"135 St (C,B)",2019,3,146569.0,115100.0
152,"135 St (C,B)",2019,4,140109.0,110697.0
152,"135 St (C,B)",2019,5,155794.0,121397.0
152,"135 St (C,B)",2019,6,142362.0,108392.0
152,"135 St (C,B)",2019,7,132554.0,101369.0
152,"135 St (C,B)",2019,8,154297.0,114165.0
152,"135 St (C,B)",2019,9,162474.0,121888.0
152,"135 St (C,B)",2019,10,172397.0,128885.0
152,"135 St (C,B)",2019,11,154428.0,110878.0
152,"135 St (C,B)",2019,12,153404.0,108601.0
153,"125 St (A,C,B,D)",2015,1,715586.0,576705.0
153,"125 St (A,C,B,D)",2015,2,705700.0,555687.0
153,"125 St (A,C,B,D)",2015,3,835023.0,662830.0
153,"125 St (A,C,B,D)",2015,4,828313.0,686477.0
153,"125 St (A,C,B,D)",2015,5,865251.0,727595.0
153,"125 St (A,C,B,D)",2015,6,829129.0,703633.0
153,"125 St (A,C,B,D)",2015,7,814512.0,703950.0
153,"125 St (A,C,B,D)",2015,8,785665.0,677737.0
153,"125 St (A,C,B,D)",2015,9,808156.0,673721.0
153,"125 St (A,C,B,D)",2015,10,870071.0,732822.0
153,"125 St (A,C,B,D)",2015,11,792090.0,666359.0
153,"125 St (A,C,B,D)",2015,12,810422.0,675128.0
153,"125 St (A,C,B,D)",2016,1,735420.0,605998.0
153,"125 St (A,C,B,D)",2016,2,759986.0,631732.0
153,"125 St (A,C,B,D)",2016,3,871128.0,714287.0
153,"125 St (A,C,B,D)",2016,4,818574.0,672824.0
153,"125 St (A,C,B,D)",2016,5,844448.0,668360.0
153,"125 St (A,C,B,D)",2016,6,837132.0,663768.0
153,"125 St (A,C,B,D)",2016,7,768208.0,621828.0
153,"125 St (A,C,B,D)",2016,8,778136.0,622975.0
153,"125 St (A,C,B,D)",2016,9,826819.0,645851.0
153,"125 St (A,C,B,D)",2016,10,853588.0,654310.0
153,"125 St (A,C,B,D)",2016,11,810158.0,614314.0
153,"125 St (A,C,B,D)",2016,12,796035.0,618481.0
153,"125 St (A,C,B,D)",2017,1,759798.0,595567.0
153,"125 St (A,C,B,D)",2017,2,732384.0,567797.0
153,"125 St (A,C,B,D)",2017,3,838828.0,654204.0
153,"125 St (A,C,B,D)",2017,4,790366.0,620187.0
153,"125 St (A,C,B,D)",2017,5,850995.0,668789.0
153,"125 St (A,C,B,D)",2017,6,791655.0,634659.0
153,"125 St (A,C,B,D)",2017,7,732395.0,604175.0
153,"125 St (A,C,B,D)",2017,8,757970.0,617568.0
153,"125 St (A,C,B,D)",2017,9,784119.0,629127.0
153,"125 St (A,C,B,D)",2017,10,835778.0,666129.0
153,"125 St (A,C,B,D)",2017,11,796769.0,633677.0
153,"125 St (A,C,B,D)",2017,12,748465.0,613175.0
153,"125 St (A,C,B,D)",2018,1,710859.0,574024.0
153,"125 St (A,C,B,D)",2018,2,721000.0,590985.0
153,"125 St (A,C,B,D)",2018,3,814581.0,670374.0
153,"125 St (A,C,B,D)",2018,4,799654.0,677982.0
153,"125 St (A,C,B,D)",2018,5,813820.0,672773.0
153,"125 St (A,C,B,D)",2018,6,776458.0,667718.0
153,"125 St (A,C,B,D)",2018,7,724470.0,633162.0
153,"125 St (A,C,B,D)",2018,8,731486.0,640963.0
153,"125 St (A,C,B,D)",2018,9,724725.0,626409.0
153,"125 St (A,C,B,D)",2018,10,819907.0,696804.0
153,"125 St (A,C,B,D)",2018,11,756369.0,648824.0
153,"125 St (A,C,B,D)",2018,12,728455.0,634844.0
153,"125 St (A,C,B,D)",2019,1,711243.0,613010.0
153,"125 St (A,C,B,D)",2019,2,684693.0,598567.0
153,"125 St (A,C,B,D)",2019,3,792895.0,687647.0
153,"125 St (A,C,B,D)",2019,4,780321.0,682238.0
153,"125 St (A,C,B,D)",2019,5,832819.0,723926.0
153,"125 St (A,C,B,D)",2019,6,794898.0,723100.0
153,"125 St (A,C,B,D)",2019,7,773726.0,722947.0
153,"125 St (A,C,B,D)",2019,8,795897.0,748919.0
153,"125 St (A,C,B,D)",2019,9,787430.0,714253.0
153,"125 St (A,C,B,D)",2019,10,854505.0,758252.0
153,"125 St (A,C,B,D)",2019,11,766146.0,667436.0
153,"125 St (A,C,B,D)",2019,12,744370.0,672067.0
154,"116 St (C,B)",2015,1,181546.0,137722.0
154,"116 St (C,B)",2015,2,176846.0,127322.0
154,"116 St (C,B)",2015,3,204332.0,147637.0
154,"116 St (C,B)",2015,4,199770.0,148142.0
154,"116 St (C,B)",2015,5,198051.0,143991.0
154,"116 St (C,B)",2015,6,212971.0,161690.0
154,"116 St (C,B)",2015,7,180847.0,97854.0
154,"116 St (C,B)",2015,8,178485.0,91421.0
154,"116 St (C,B)",2015,9,186473.0,89673.0
154,"116 St (C,B)",2015,10,198464.0,94589.0
154,"116 St (C,B)",2015,11,177915.0,84703.0
154,"116 St (C,B)",2015,12,192804.0,93408.0
154,"116 St (C,B)",2016,1,184439.0,98439.0
154,"116 St (C,B)",2016,2,171587.0,89990.0
154,"116 St (C,B)",2016,3,200563.0,103910.0
154,"116 St (C,B)",2016,4,195445.0,104646.0
154,"116 St (C,B)",2016,5,206332.0,109065.0
154,"116 St (C,B)",2016,6,186681.0,94127.0
154,"116 St (C,B)",2016,7,161693.0,84624.0
154,"116 St (C,B)",2016,8,187993.0,101938.0
154,"116 St (C,B)",2016,9,199124.0,102600.0
154,"116 St (C,B)",2016,10,210902.0,104976.0
154,"116 St (C,B)",2016,11,193976.0,100137.0
154,"116 St (C,B)",2016,12,198162.0,100275.0
154,"116 St (C,B)",2017,1,190903.0,99295.0
154,"116 St (C,B)",2017,2,180034.0,91290.0
154,"116 St (C,B)",2017,3,207972.0,104071.0
154,"116 St (C,B)",2017,4,183573.0,90581.0
154,"116 St (C,B)",2017,5,200420.0,96573.0
154,"116 St (C,B)",2017,6,195912.0,96408.0
154,"116 St (C,B)",2017,7,169734.0,89350.0
154,"116 St (C,B)",2017,8,186752.0,98695.0
154,"116 St (C,B)",2017,9,185855.0,93184.0
154,"116 St (C,B)",2017,10,204068.0,103844.0
154,"116 St (C,B)",2017,11,189339.0,97643.0
154,"116 St (C,B)",2017,12,180469.0,94820.0
154,"116 St (C,B)",2018,1,175495.0,94770.0
154,"116 St (C,B)",2018,2,170090.0,86707.0
154,"116 St (C,B)",2018,3,179542.0,88497.0
154,"116 St (C,B)",2018,4,204523.0,99741.0
154,"116 St (C,B)",2018,5,221798.0,100516.0
154,"116 St (C,B)",2018,6,212991.0,96849.0
154,"116 St (C,B)",2018,7,203409.0,95531.0
154,"116 St (C,B)",2018,8,204463.0,94927.0
154,"116 St (C,B)",2018,9,165576.0,77930.0
154,"116 St (C,B)",2018,10,199281.0,93121.0
154,"116 St (C,B)",2018,11,177805.0,87691.0
154,"116 St (C,B)",2018,12,165887.0,80304.0
154,"116 St (C,B)",2019,1,183090.0,100579.0
154,"116 St (C,B)",2019,2,162919.0,110645.0
154,"116 St (C,B)",2019,3,188912.0,131688.0
154,"116 St (C,B)",2019,4,197308.0,135964.0
154,"116 St (C,B)",2019,5,211004.0,146054.0
154,"116 St (C,B)",2019,6,194354.0,138204.0
154,"116 St (C,B)",2019,7,174734.0,146625.0
154,"116 St (C,B)",2019,8,197924.0,165434.0
154,"116 St (C,B)",2019,9,197402.0,150066.0
154,"116 St (C,B)",2019,10,213087.0,155967.0
154,"116 St (C,B)",2019,11,195059.0,137570.0
154,"116 St (C,B)",2019,12,195105.0,142251.0
155,"Cathedral Pkwy (110 St) (110,St)",2015,1,188136.0,121100.0
155,"Cathedral Pkwy (110 St) (110,St)",2015,2,176654.0,107045.0
155,"Cathedral Pkwy (110 St) (110,St)",2015,3,207488.0,126201.0
155,"Cathedral Pkwy (110 St) (110,St)",2015,4,209006.0,128464.0
155,"Cathedral Pkwy (110 St) (110,St)",2015,5,213846.0,128891.0
155,"Cathedral Pkwy (110 St) (110,St)",2015,6,206386.0,124049.0
155,"Cathedral Pkwy (110 St) (110,St)",2015,7,203220.0,122640.0
155,"Cathedral Pkwy (110 St) (110,St)",2015,8,197524.0,118257.0
155,"Cathedral Pkwy (110 St) (110,St)",2015,9,201693.0,121954.0
155,"Cathedral Pkwy (110 St) (110,St)",2015,10,208744.0,127133.0
155,"Cathedral Pkwy (110 St) (110,St)",2015,11,184752.0,114403.0
155,"Cathedral Pkwy (110 St) (110,St)",2015,12,198317.0,119572.0
155,"Cathedral Pkwy (110 St) (110,St)",2016,1,182023.0,110247.0
155,"Cathedral Pkwy (110 St) (110,St)",2016,2,172918.0,104125.0
155,"Cathedral Pkwy (110 St) (110,St)",2016,3,200790.0,123333.0
155,"Cathedral Pkwy (110 St) (110,St)",2016,4,198664.0,117800.0
155,"Cathedral Pkwy (110 St) (110,St)",2016,5,213235.0,124894.0
155,"Cathedral Pkwy (110 St) (110,St)",2016,6,198526.0,117686.0
155,"Cathedral Pkwy (110 St) (110,St)",2016,7,173121.0,104018.0
155,"Cathedral Pkwy (110 St) (110,St)",2016,8,201602.0,116880.0
155,"Cathedral Pkwy (110 St) (110,St)",2016,9,212252.0,118839.0
155,"Cathedral Pkwy (110 St) (110,St)",2016,10,218105.0,121379.0
155,"Cathedral Pkwy (110 St) (110,St)",2016,11,197949.0,112997.0
155,"Cathedral Pkwy (110 St) (110,St)",2016,12,198158.0,118196.0
155,"Cathedral Pkwy (110 St) (110,St)",2017,1,188467.0,112979.0
155,"Cathedral Pkwy (110 St) (110,St)",2017,2,187076.0,107651.0
155,"Cathedral Pkwy (110 St) (110,St)",2017,3,208562.0,119737.0
155,"Cathedral Pkwy (110 St) (110,St)",2017,4,192773.0,113656.0
155,"Cathedral Pkwy (110 St) (110,St)",2017,5,212949.0,122410.0
155,"Cathedral Pkwy (110 St) (110,St)",2017,6,212148.0,120881.0
155,"Cathedral Pkwy (110 St) (110,St)",2017,7,191044.0,107896.0
155,"Cathedral Pkwy (110 St) (110,St)",2017,8,201276.0,120344.0
155,"Cathedral Pkwy (110 St) (110,St)",2017,9,198140.0,111008.0
155,"Cathedral Pkwy (110 St) (110,St)",2017,10,215973.0,122367.0
155,"Cathedral Pkwy (110 St) (110,St)",2017,11,202228.0,122959.0
155,"Cathedral Pkwy (110 St) (110,St)",2017,12,187488.0,107146.0
155,"Cathedral Pkwy (110 St) (110,St)",2018,1,175351.0,101709.0
155,"Cathedral Pkwy (110 St) (110,St)",2018,2,178643.0,97142.0
155,"Cathedral Pkwy (110 St) (110,St)",2018,3,184664.0,102690.0
155,"Cathedral Pkwy (110 St) (110,St)",2018,4,44105.0,23745.0
155,"Cathedral Pkwy (110 St) (110,St)",2018,9,113524.0,58051.0
155,"Cathedral Pkwy (110 St) (110,St)",2018,10,162584.0,72992.0
155,"Cathedral Pkwy (110 St) (110,St)",2018,11,162534.0,75307.0
155,"Cathedral Pkwy (110 St) (110,St)",2018,12,153995.0,76294.0
155,"Cathedral Pkwy (110 St) (110,St)",2019,1,166824.0,87340.0
155,"Cathedral Pkwy (110 St) (110,St)",2019,2,154643.0,100030.0
155,"Cathedral Pkwy (110 St) (110,St)",2019,3,181118.0,109992.0
155,"Cathedral Pkwy (110 St) (110,St)",2019,4,193659.0,96697.0
155,"Cathedral Pkwy (110 St) (110,St)",2019,5,217008.0,105217.0
155,"Cathedral Pkwy (110 St) (110,St)",2019,6,224375.0,102267.0
155,"Cathedral Pkwy (110 St) (110,St)",2019,7,195556.0,94645.0
155,"Cathedral Pkwy (110 St) (110,St)",2019,8,235463.0,140397.0
155,"Cathedral Pkwy (110 St) (110,St)",2019,9,208419.0,99911.0
155,"Cathedral Pkwy (110 St) (110,St)",2019,10,227482.0,111699.0
155,"Cathedral Pkwy (110 St) (110,St)",2019,11,206983.0,93151.0
155,"Cathedral Pkwy (110 St) (110,St)",2019,12,198047.0,99861.0
156,"103 St (C,B)",2015,1,118319.0,92010.0
156,"103 St (C,B)",2015,2,113284.0,84897.0
156,"103 St (C,B)",2015,3,132260.0,98781.0
156,"103 St (C,B)",2015,4,132591.0,100717.0
156,"103 St (C,B)",2015,5,136523.0,98752.0
156,"103 St (C,B)",2015,6,133555.0,92231.0
156,"103 St (C,B)",2015,7,130273.0,89455.0
156,"103 St (C,B)",2015,8,124975.0,91203.0
156,"103 St (C,B)",2015,9,129815.0,98008.0
156,"103 St (C,B)",2015,10,134285.0,100747.0
156,"103 St (C,B)",2015,11,118456.0,91333.0
156,"103 St (C,B)",2015,12,125617.0,93001.0
156,"103 St (C,B)",2016,1,116603.0,83270.0
156,"103 St (C,B)",2016,2,112938.0,81684.0
156,"103 St (C,B)",2016,3,130512.0,96614.0
156,"103 St (C,B)",2016,4,126494.0,90699.0
156,"103 St (C,B)",2016,5,135085.0,97769.0
156,"103 St (C,B)",2016,6,127295.0,97817.0
156,"103 St (C,B)",2016,7,112100.0,87342.0
156,"103 St (C,B)",2016,8,126617.0,95123.0
156,"103 St (C,B)",2016,9,127331.0,88941.0
156,"103 St (C,B)",2016,10,129697.0,94984.0
156,"103 St (C,B)",2016,11,123649.0,84170.0
156,"103 St (C,B)",2016,12,123664.0,87659.0
156,"103 St (C,B)",2017,1,118001.0,83564.0
156,"103 St (C,B)",2017,2,112843.0,77820.0
156,"103 St (C,B)",2017,3,129202.0,89610.0
156,"103 St (C,B)",2017,4,119379.0,86510.0
156,"103 St (C,B)",2017,5,132704.0,95637.0
156,"103 St (C,B)",2017,6,130079.0,93265.0
156,"103 St (C,B)",2017,7,117531.0,81861.0
156,"103 St (C,B)",2017,8,124791.0,90726.0
156,"103 St (C,B)",2017,9,123774.0,89722.0
156,"103 St (C,B)",2017,10,131518.0,91369.0
156,"103 St (C,B)",2017,11,122514.0,89638.0
156,"103 St (C,B)",2017,12,119710.0,80133.0
156,"103 St (C,B)",2018,1,113799.0,74557.0
156,"103 St (C,B)",2018,2,112287.0,72570.0
156,"103 St (C,B)",2018,3,116144.0,77991.0
156,"103 St (C,B)",2018,4,158028.0,90757.0
156,"103 St (C,B)",2018,5,177221.0,104214.0
156,"103 St (C,B)",2018,6,173997.0,105588.0
