complex_id,month,entries,exits
386,2,127635.6,91495.0
387,2,210755.6,156643.0
388,2,219664.0,220200.4
391,2,76889.6,67291.6
392,2,606248.8,580092.8
393,2,399336.8,232631.0
394,2,295608.6,238671.8
395,2,330774.4,267161.0
396,2,510882.6,136280.8
397,2,1240555.0,1115013.4
141,2,45288.0,50751.2
143,2,250402.6,119699.6
144,2,168207.6,4852.6
145,2,104821.0,40246.2
146,2,277093.2,225128.0
147,2,310276.0,169288.4
149,2,110209.75,46616.0
150,2,69238.6,55972.6
151,2,595515.4,571614.4
152,2,130645.8,100276.6
153,2,720752.6,588953.6
154,2,172295.2,101190.8
155,2,172822.75,104712.75
156,2,109638.2,75788.4
157,2,224176.8,171799.8
158,2,249015.5,134563.0
159,2,289662.2,237446.6
160,2,190048.5,165115.75
162,2,496828.2,310958.6
164,2,2010289.0,1813382.0
165,2,581159.8,382892.8
167,2,1078082.2,1004028.0
168,2,294329.6,57748.8
169,2,465172.8,408831.2
173,2,203885.0,195245.8
175,2,254006.6,215930.2
176,2,125078.6,53870.2
177,2,153744.0,123987.0
179,2,440128.0,307402.8
180,2,160178.0,130783.8
181,2,396559.2,298458.2
182,2,144178.8,71067.6
183,2,136692.0,79889.0
185,2,66854.2,32876.6
186,2,76837.0,70872.2
187,2,80653.8,42258.2
188,2,249117.2,77245.0
189,2,159242.8,124541.8
190,2,93710.8,54372.0
191,2,68137.2,27142.0
192,2,179876.0,54093.6
193,2,39005.8,16073.4
194,2,49039.8,20106.2
195,2,181216.0,150380.6
196,2,48466.4,5073.0
197,2,24136.4,46985.8
198,2,91946.0,91345.0
199,2,6857.8,1858.2
200,2,18760.2,17557.8
201,2,11137.6,11276.0
202,2,5481.2,6464.8
203,2,14956.2,18648.2
204,2,54837.8,47964.6
205,2,56600.2,48714.2
206,2,16794.6,17867.8
207,2,23095.8,24354.8
208,2,45824.2,49678.0
209,2,116631.8,120082.6
210,2,211688.0,149333.8
211,2,174745.0,106226.2
212,2,197212.6,146956.0
213,2,294834.2,142227.2
214,2,116985.8,43761.8
215,2,237546.2,150305.4
216,2,130747.25,49437.75
217,2,172914.0,92060.8
218,2,246483.25,105936.75
220,2,94735.6,48041.4
221,2,234985.8,171132.2
222,2,160100.2,144194.2
223,2,403987.8,421927.6
224,2,313866.75,288229.5
225,2,1284575.2,1331917.0
228,2,593794.75,545594.5
231,2,541668.0,374967.0
232,2,414387.4,408375.0
234,2,340408.0,172272.8
235,2,232280.2,129111.4
236,2,281025.4,169886.0
237,2,277234.4,118360.4
238,2,115691.6,135105.8
240,2,257122.8,92448.4
241,2,147790.2,76575.4
242,2,137062.4,46119.8
243,2,255388.6,176296.4
244,2,87892.8,52778.6
245,2,101713.0,68371.0
246,2,41866.2,18917.4
247,2,26808.4,8614.4
248,2,65685.4,34667.0
249,2,56484.8,20859.2
250,2,102143.6,80716.4
251,2,44932.2,14881.2
252,2,62866.2,27523.8
253,2,37655.0,12803.8
254,2,503613.6,217725.4
255,2,207762.8,175362.8
256,2,159273.4,153193.0
257,2,107589.0,64051.6
258,2,93940.8,48208.8
259,2,626163.8,624976.2
260,2,85005.6,11395.2
261,2,656092.6,329966.4
262,2,214531.4,107687.0
263,2,382444.0,156636.4
264,2,512700.4,297815.8
265,2,398555.2,221853.0
266,2,301798.8,73234.0
268,2,89509.4,64436.2
269,2,168276.4,136148.0
270,2,215431.2,178380.4
1,2,389954.2,341436.8
2,2,319983.25,230450.5
3,2,336480.6666666667,277040.6666666667
4,2,293422.75,243252.75
5,2,166613.0,142132.66666666666
6,2,71382.66666666667,54343.666666666664
8,2,379774.8,274175.8
9,2,742124.0,417018.4
10,2,607694.6,510743.0
13,2,323039.6,353450.6
14,2,614572.2,338201.2
16,2,465947.2,327757.4
17,2,383648.0,373829.6
20,2,148947.6,80003.0
22,2,152120.6,55936.8
26,2,480401.0,210251.2
28,2,187367.4,157943.2
30,2,135865.2,112145.0
31,2,91851.0,75853.8
32,2,323189.2,195109.4
33,2,166185.8,108506.0
34,2,187293.4,122047.2
35,2,295125.8,142923.0
36,2,222342.0,116342.0
37,2,134941.8,49703.2
38,2,283570.6,165304.0
39,2,111611.2,68312.4
41,2,230229.8,210555.8
42,2,236628.4,202948.4
43,2,138636.0,99177.2
44,2,395739.2,394764.8
45,2,74538.0,66803.0
46,2,150032.0,44611.6
47,2,244665.6,227685.8
48,2,77897.4,61718.4
49,2,143730.0,71785.2
50,2,137776.4,54495.0
51,2,454692.8,398866.2
52,2,177033.0,65075.4
53,2,104852.0,28683.4
54,2,323660.2,289979.0
55,2,272271.2,175604.2
56,2,75937.4,38585.2
57,2,47395.8,31312.2
58,2,281672.8,267485.6
59,2,136758.4,135011.4
60,2,101806.4,62602.6
61,2,77233.8,69559.2
62,2,52180.6,25783.2
64,2,131282.4,47397.0
65,2,156082.8,49132.8
66,2,149517.0,41603.6
67,2,122404.4,41755.8
68,2,191519.2,172017.8
69,2,132877.0,33237.0
70,2,68300.0,16658.0
71,2,306692.0,281785.0
72,2,83831.4,63691.2
74,2,80749.2,78326.6
75,2,63695.6,22686.4
76,2,202175.8,163062.6
77,2,77883.8,75631.4
78,2,62971.6,54860.4
79,2,44984.0,28514.8
80,2,47579.4,30365.4
81,2,63842.5,38015.5
82,2,48103.4,22896.0
83,2,107226.4,49589.6
84,2,87585.0,44977.0
85,2,82725.8,56199.6
86,2,32711.6,19878.6
87,2,115916.0,125447.2
88,2,80171.6,80767.2
89,2,76406.6,76285.0
90,2,67258.6,68524.2
91,2,57442.4,55726.4
93,2,82542.4,37235.0
94,2,160255.8,70784.8
95,2,167683.4,67652.4
96,2,135384.8,49657.2
97,2,290621.4,167135.0
98,2,217809.2,87986.2
99,2,124248.8,65817.8
100,2,79397.0,42683.2
101,2,315491.4,204572.0
103,2,87958.4,78413.2
107,2,149892.4,53040.8
108,2,83282.8,77665.2
109,2,128350.2,133411.4
110,2,90057.4,69139.0
111,2,57693.8,57859.6
113,2,104200.66666666667,105884.33333333333
114,2,95107.33333333333,88213.66666666667
118,2,178503.0,177452.4
119,2,542012.4,572396.6
120,2,646627.4,713712.8
122,2,245301.8,161852.2
123,2,169197.2,164234.0
124,2,173939.6,98017.8
125,2,184105.8,80059.6
126,2,184949.4,45086.4
127,2,271485.2,83894.6
129,2,193534.4,118694.6
130,2,107191.2,98076.2
131,2,48817.4,34871.0
133,2,39777.4,15915.4
134,2,105844.6,73115.4
135,2,76606.4,57588.0
136,2,121128.0,113366.8
137,2,90355.2,84059.0
138,2,293391.8,70626.2
398,3,790379.4,753674.8
399,3,758624.2,548985.8
403,3,793678.0,615173.6
404,3,597233.0,579976.0
405,3,720721.4,568089.2
407,3,477003.8,490334.0
409,3,315151.2,331143.6
413,3,528643.0,394274.8
414,3,777920.4,689243.8
416,3,140711.4,144875.2
417,3,97210.0,36912.4
418,3,143278.4,45296.6
419,3,119524.0,52015.0
